,UNIQUE_ID,ROUTE_NAM,STREET_NAM,TPL_TYPE,STATUS,LENGTH,YEAR_CONST,DIRECTION,STREET_TYP,POINT_X,POINT_Y,newLong,newLat
3439,328,Balaclava,Quesnel Drive,Local Street,Active,203,2009,NS,Collector,487145.2187101599,5455735.652356189,-123.17665072006646,49.25425419442488
3440,328,Balaclava,Quesnel Drive,Local Street,Active,203,2009,NS,Collector,487148.7692000009,5455728.2523,-123.17660169192358,49.25418770420977
3441,329,Ridgeway,Quesnel Drive,Local Street,Active,971,2013,NS,Collector,487780.38439999986,5454828.103900004,-123.16789461227462,49.24610364312823
3442,329,Ridgeway,Quesnel Drive,Local Street,Active,971,2013,NS,Collector,487749.0173730338,5454884.693533121,-123.1683273162028,49.24661205061417
3443,329,Ridgeway,Quesnel Drive,Local Street,Active,971,2013,NS,Collector,487715.0441062227,5454940.107922018,-123.16879580267599,49.247109832565
3444,329,Ridgeway,Quesnel Drive,Local Street,Active,971,2013,NS,Collector,487670.4565567374,5454986.935795225,-123.16940987579879,49.24753016146259
3445,329,Ridgeway,Quesnel Drive,Local Street,Active,971,2013,NS,Collector,487620.76202691346,5455028.833930094,-123.17009397800422,49.24790603983788
3446,329,Ridgeway,Quesnel Drive,Local Street,Active,971,2013,NS,Collector,487572.0883432217,5455071.817031253,-123.17076409751687,49.248291694335215
3447,329,Ridgeway,Quesnel Drive,Local Street,Active,971,2013,NS,Collector,487540.3500304399,5455128.211695969,-123.17120194562851,49.24879832948963
3448,329,Ridgeway,Quesnel Drive,Local Street,Active,971,2013,NS,Collector,487511.19131962396,5455186.304265732,-123.17160441040204,49.249320288555104
3449,329,Ridgeway,Quesnel Drive,Local Street,Active,971,2013,NS,Collector,487482.46168372687,5455244.585324829,-123.17200099375734,49.24984395043579
3450,329,Ridgeway,Quesnel Drive,Local Street,Active,971,2013,NS,Collector,487453.48851932865,5455302.834717112,-123.17240093081668,49.250367321055904
3451,329,Ridgeway,Quesnel Drive,Local Street,Active,971,2013,NS,Collector,487421.72076539695,5455359.542324174,-123.17283922845128,49.250876764153226
3452,329,Ridgeway,Quesnel Drive,Local Street,Active,971,2013,NS,Collector,487382.31920401007,5455411.129888985,-123.17338227121184,49.25133999244872
3453,329,Ridgeway,Quesnel Drive,Local Street,Active,971,2013,NS,Collector,487341.8859944083,5455462.023459835,-123.17393947837103,49.25179695420007
3454,329,Ridgeway,Quesnel Drive,Local Street,Active,971,2013,NS,Collector,487301.18552649114,5455512.693146579,-123.17450036122601,49.252251893791524
3455,329,Ridgeway,Quesnel Drive,Local Street,Active,971,2013,NS,Collector,487260.33428377006,5455563.251767123,-123.17506332273652,49.252705828412694
3456,329,Ridgeway,Quesnel Drive,Local Street,Active,971,2013,NS,Collector,487250.13540000096,5455576.0633000005,-123.175203878822,49.25282085799314
3457,330,Ridgeway,Narvaez Drive,Local Street,Active,358,2013,NS,Residential,488379.8043999998,5454391.734399999,-123.15964610381157,49.24219008782315
3458,330,Ridgeway,Narvaez Drive,Local Street,Active,358,2013,NS,Residential,488330.5428307522,5454427.692869497,-123.16032393688762,49.24251260428351
3459,330,Ridgeway,Narvaez Drive,Local Street,Active,358,2013,NS,Residential,488286.9219456846,5454475.882270675,-123.16092464007166,49.24294524439796
3460,330,Ridgeway,Narvaez Drive,Local Street,Active,358,2013,NS,Residential,488243.3010606142,5454524.071671853,-123.16152535375296,49.24337788134543
3461,330,Ridgeway,Narvaez Drive,Local Street,Active,358,2013,NS,Residential,488199.70624753274,5454572.284660317,-123.16212572042161,49.24381072780085
3462,330,Ridgeway,Narvaez Drive,Local Street,Active,358,2013,NS,Residential,488156.1117607374,5454620.497943973,-123.16272609311281,49.24424357375434
3463,330,Ridgeway,Narvaez Drive,Local Street,Active,358,2013,NS,Residential,488153.55009999964,5454609.760000002,-123.16276097078764,49.244146934245926
3464,331,Seaside Bypass,Pacific St,Shared Lanes,Active,99,0,EW,Arterial,490516.1246000007,5458110.541400002,-123.13038407156797,49.27567828514079
3465,331,Seaside Bypass,Pacific St,Shared Lanes,Active,99,0,EW,Arterial,490470.57164303213,5458156.905956805,-123.13101143530314,49.27609463342583
3466,331,Seaside Bypass,Pacific St,Shared Lanes,Active,99,0,EW,Arterial,490446.1801000014,5458181.045200001,-123.13134734807309,49.27631138909007
3467,332,Carrall,Carrall,Protected Bike Lanes,Active,114,2009,NS,Arterial,492417.41020000074,5458976.7711,-123.10426172219209,49.283496701539384
3468,332,Carrall,Carrall,Protected Bike Lanes,Active,114,2009,NS,Arterial,492415.53186056204,5458911.798245955,-123.10428631710873,49.28291223713728
3469,332,Carrall,Carrall,Protected Bike Lanes,Active,114,2009,NS,Arterial,492414.144700001,5458863.270100001,-123.10430446983027,49.28247570153737
3470,333,Carrall,Carrall,Protected Bike Lanes,Active,109,2009,NS,Residential,492279.41600000113,5458372.044200001,-123.10614748383176,49.278055357875516
3471,333,Carrall,Carrall,Protected Bike Lanes,Active,109,2009,NS,Residential,492264.1905722488,5458309.526095385,-123.10635560307092,49.27749280466011
3472,333,Carrall,Carrall,Protected Bike Lanes,Active,109,2009,NS,Residential,492262.29750000034,5458265.3910000045,-123.10638077604433,49.277095778158156
3473,334,Central Valley,E 1st Ave,Protected Bike Lanes,Active,78,2013,EW,Residential,493094.81070000026,5457211.9603,-123.09491691419309,49.26762995252601
3474,334,Central Valley,E 1st Ave,Protected Bike Lanes,Active,78,2013,EW,Residential,493029.9020579867,5457214.043527417,-123.09580916627846,49.26764795515582
3475,334,Central Valley,E 1st Ave,Protected Bike Lanes,Active,78,2013,EW,Residential,493017.4148000013,5457217.3079,-123.0959808696085,49.2676771763325
3476,335,Off-Broadway,W 8th Ave,Painted Lanes,Active,158,1994,EW,Residential,485922.6616000021,5456945.144600002,-123.193493562143,49.26510685997914
3477,335,Off-Broadway,W 8th Ave,Painted Lanes,Active,158,1994,EW,Residential,485860.7073100265,5456964.808423478,-123.19434581580695,49.26528230979137
3478,335,Off-Broadway,W 8th Ave,Painted Lanes,Active,158,1994,EW,Residential,485797.1752746375,5456975.058928169,-123.19521942764106,49.26537304246388
3479,335,Off-Broadway,W 8th Ave,Painted Lanes,Active,158,1994,EW,Residential,485769.3685999997,5456975.748400003,-123.19560165569823,49.26537859796041
3480,336,Burrard,Burrard,Protected Bike Lanes,Active,188,2017,NS,Arterial,489405.35819999967,5457165.401799999,-123.14562978222683,49.26715836041578
3481,336,Burrard,Burrard,Protected Bike Lanes,Active,188,2017,NS,Arterial,489403.64791596774,5457100.424304444,-123.14565157056202,49.26657384719638
3482,336,Burrard,Burrard,Protected Bike Lanes,Active,188,2017,NS,Arterial,489401.93629636895,5457035.446844069,-123.14567337675618,49.26598933420721
3483,336,Burrard,Burrard,Protected Bike Lanes,Active,188,2017,NS,Arterial,489400.39499999955,5456976.975199999,-123.14569301364551,49.265463345041965
3484,337,Seaside,McNicoll,Local Street,Active,75,0,EW,Residential,489010.56120000035,5458179.303299999,-123.15108433667805,49.27627159910546
3485,337,Seaside,McNicoll,Local Street,Active,75,0,EW,Residential,489075.53825544566,5458177.576376231,-123.15019097912861,49.27625722974912
3486,337,Seaside,McNicoll,Local Street,Active,75,0,EW,Residential,489085.0378999999,5458177.323900001,-123.15006037031016,49.27625512837066
3487,338,Seaside,Maple,Local Street,Active,109,1990,NS,Residential,489085.0378999999,5458177.323900001,-123.15006037031016,49.27625512837066
3488,338,Seaside,Maple,Local Street,Active,109,1990,NS,Residential,489086.7993375333,5458242.296033889,-123.15003792664415,49.27683959407498
3489,338,Seaside,Maple,Local Street,Active,109,1990,NS,Residential,489087.99760000035,5458285.9307,-123.15002264308328,49.27723211591122
3490,339,Seaside,Ogden,Local Street,Active,285,1990,EW,Residential,489087.99760000035,5458285.9307,-123.15002264308328,49.27723211591122
3491,339,Seaside,Ogden,Local Street,Active,285,1990,EW,Residential,489150.77488987707,5458269.07804811,-123.14915910133864,49.27708164110543
3492,339,Seaside,Ogden,Local Street,Active,285,1990,EW,Residential,489213.5521217128,5458252.2251801025,-123.14829556562681,49.27693115789212
3493,339,Seaside,Ogden,Local Street,Active,285,1990,EW,Residential,489276.41534830444,5458236.263969272,-123.14743087678605,49.27678869031785
3494,339,Seaside,Ogden,Local Street,Active,285,1990,EW,Residential,489341.3923713779,5458234.535827883,-123.14653751130928,49.27677428177075
3495,339,Seaside,Ogden,Local Street,Active,285,1990,EW,Residential,489366.34059999976,5458233.872300001,-123.14619449963564,49.27676874770715
3496,340,Seaside,BoatHouse Parking Lot,Local Street,Active,173,0,NS,Residential,488728.9450999992,5457847.091000004,-123.1549466588699,49.27327817128978
3497,340,Seaside,BoatHouse Parking Lot,Local Street,Active,173,0,NS,Residential,488793.7833795119,5457851.673303999,-123.15405543884948,49.27332058167928
3498,340,Seaside,BoatHouse Parking Lot,Local Street,Active,173,0,NS,Residential,488858.6216590246,5457856.255608,-123.15316421728525,49.273362985195995
3499,340,Seaside,BoatHouse Parking Lot,Local Street,Active,173,0,NS,Residential,488901.81920000166,5457859.308500001,-123.15257045329467,49.27339123209457
3500,341,Seaside,Jericho Beach,Protected Bike Lanes,Active,232,1990,EW,Pathway,486035.283400001,5457500.9715,-123.1919649765936,49.27010918658377
3501,341,Seaside,Jericho Beach,Protected Bike Lanes,Active,232,1990,EW,Pathway,486025.80508408975,5457562.601322824,-123.19209742125904,49.27066333908074
3502,341,Seaside,Jericho Beach,Protected Bike Lanes,Active,232,1990,EW,Pathway,485991.2388571929,5457614.449236449,-123.19257440126562,49.271128927441026
3503,341,Seaside,Jericho Beach,Protected Bike Lanes,Active,232,1990,EW,Pathway,485946.37665106356,5457660.971517265,-123.19319273953364,49.27154637240707
3504,341,Seaside,Jericho Beach,Protected Bike Lanes,Active,232,1990,EW,Pathway,485919.5777000012,5457685.653900001,-123.19356200654714,49.27176777733592
3505,342,Seaside,Jericho Beach,Protected Bike Lanes,Active,197,1990,EW,Pathway,485919.5777000012,5457685.653900001,-123.19356200654714,49.27176777733592
3506,342,Seaside,Jericho Beach,Protected Bike Lanes,Active,197,1990,EW,Pathway,485984.2240214171,5457679.514769053,-123.19267311094785,49.27171404029524
3507,342,Seaside,Jericho Beach,Protected Bike Lanes,Active,197,1990,EW,Pathway,486046.22246657126,5457659.990609704,-123.19182015020314,49.2715398357766
3508,342,Seaside,Jericho Beach,Protected Bike Lanes,Active,197,1990,EW,Pathway,486088.7994780196,5457620.410175648,-123.19123347866575,49.271184774358744
3509,342,Seaside,Jericho Beach,Protected Bike Lanes,Active,197,1990,EW,Pathway,486089.5823000008,5457618.177599998,-123.19122263986745,49.27116470983425
3510,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,485919.5777000012,5457685.653900001,-123.19356200654714,49.27176777733592
3511,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,485865.12344854046,5457720.723297302,-123.19431181760093,49.272081975001335
3512,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,485808.11805494316,5457751.780698853,-123.19509656635218,49.272360020106895
3513,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,485751.32367779315,5457783.3840423785,-123.1958784425046,49.272642975598636
3514,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,485696.3872962566,5457817.96304198,-123.19663489188083,49.27295273567559
3515,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,485659.43829766754,5457870.553131044,-123.19714471986516,49.273424925120864
3516,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,485626.5867358688,5457924.250855224,-123.19759826830315,49.273907171934724
3517,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,485564.8046060903,5457940.535782419,-123.19844819943853,49.27405220143138
3518,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,485502.8920372678,5457953.32518266,-123.19929980207034,49.274165778844434
3519,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,485442.39714279305,5457964.492728084,-123.20013186009588,49.27426479493363
3520,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,485383.9183402462,5457990.579109294,-123.20093675026767,49.27449805011499
3521,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,485347.66945996415,5458043.458015956,-123.20143702079743,49.274972835109956
3522,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,485310.22722379863,5458090.855984673,-123.20195350570049,49.27539828746871
3523,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,485252.3807417853,5458087.564579306,-123.20274864669702,49.27536728816185
3524,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,485189.99932628777,5458073.811406622,-123.20360574465454,49.27524206860072
3525,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,485126.7878395412,5458058.668489367,-123.20447419817489,49.27510432156053
3526,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,485063.57635279,5458043.525572112,-123.20534264683964,49.27496656799616
3527,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,484999.6502429154,5458035.545397565,-123.20622118363268,49.27489322015997
3528,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,484938.34842078853,5458040.752983119,-123.20706413658019,49.274938555884766
3529,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,484874.14809626155,5458039.188198196,-123.20794668267669,49.2749228954217
3530,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,484809.35904875584,5458036.498293178,-123.20883727903383,49.2748970929934
3531,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,484744.42511854693,5458039.077765979,-123.20973006719815,49.27491867880242
3532,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,484681.2711852938,5458054.458946511,-123.21059887554958,49.27505545527734
3533,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,484620.46125636995,5458076.564319296,-123.21143572244772,49.275252769125565
3534,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,484559.9473466892,5458100.109861542,-123.21226856197781,49.275463038875245
3535,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,484501.1281145364,5458126.926775804,-123.21307823711305,49.275702771962585
3536,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,484445.0893407818,5458156.8371006325,-123.21384981477622,49.27597039571198
3537,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,484380.24242821895,5458160.446494756,-123.21474146827883,49.27600120924755
3538,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,484421.6569344215,5458173.013554782,-123.21417259251747,49.27611530821732
3539,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,484361.81424420886,5458197.585011428,-123.21499627029995,49.276334803566556
3540,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,484352.34533966146,5458185.906716872,-123.21512599248388,49.27622951360838
3541,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,484294.8086998323,5458213.620152226,-123.21591809596244,49.27647732387012
3542,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,484231.04874831904,5458222.66926863,-123.21679503064408,49.27655708041595
3543,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,484166.3872501878,5458226.748618463,-123.21768416598655,49.27659210331306
3544,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,484102.1714114193,5458236.814702667,-123.21856741353407,49.276680982336785
3545,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,484039.3041403871,5458252.688843915,-123.2194323556559,49.27682213396636
3546,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,483977.2227415303,5458271.947605971,-123.22028663393229,49.276993744766806
3547,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,483915.14134267345,5458291.206368031,-123.22114091811744,49.27716534923782
3548,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,483853.30296860076,5458311.015776323,-123.2219918892561,49.277341906924356
3549,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,483794.7436687369,5458336.831739899,-123.22279802786453,49.277572574912455
3550,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,483730.4478844013,5458346.373863179,-123.22368237979431,49.27765669957683
3551,343,Seaside,Jericho Beach,Protected Bike Lanes,Active,2607,1990,EW,Pathway,483723.4043000005,5458347.419199998,-123.22377926047147,49.27766591499756
3552,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,488382.6444000006,5457794.581700003,-123.15970581715368,49.27279935995401
3553,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,488447.62177053,5457792.866672536,-123.15881251597892,49.27278516419928
3554,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,488512.59914105665,5457791.15164507,-123.15791921530051,49.27277096153776
3555,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,488577.57651158515,5457789.436617602,-123.15702591511875,49.272756751969474
3556,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,488642.5538821146,5457787.721590135,-123.15613261543399,49.272742535494444
3557,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,488707.531252644,5457786.006562669,-123.15523931624658,49.27272831211266
3558,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,488728.51614813134,5457830.655572692,-123.1549520927131,49.2731303241534
3559,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,488752.07508949656,5457889.787343344,-123.1546298854776,49.273662657498136
3560,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,488789.1388534093,5457943.035853799,-123.15412184875647,49.2741423168548
3561,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,488815.8157472145,5458001.489091929,-123.1537567425448,49.27466860134843
3562,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,488849.3873528186,5458057.148298688,-123.15329676364874,49.27516987769977
3563,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,488882.9589584246,5458112.807505447,-123.15283677543756,49.27567115218546
3564,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,488916.53056402877,5458168.466712207,-123.15237677791099,49.2761724248054
3565,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,488949.7055173423,5458224.329432977,-123.15192222994638,49.27667551902911
3566,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,488965.15408319235,5458286.271304378,-123.15171154888255,49.277232974583875
3567,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,489007.14474305045,5458328.254960142,-123.15113540024625,49.27761138043119
3568,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,489072.0006940132,5458326.763844788,-123.15024368992688,49.27759913046369
3569,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,489135.15636170004,5458312.129536277,-123.14937499926847,49.27746861838597
3570,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,489196.1022431748,5458290.908158055,-123.1485365162452,49.27727880902653
3571,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,489260.9980810536,5458290.510843221,-123.14764429350944,49.27727637859914
3572,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,489325.7907963265,5458285.3239320405,-123.14675336078943,49.277230856330604
3573,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,489384.70272772387,5458301.80152788,-123.1459438557396,49.277380100657915
3574,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,489414.6706856135,5458357.052645059,-123.1455333065385,49.277877612549204
3575,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,489435.60511999484,5458418.578822659,-123.14524711384405,49.27843141201394
3576,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,489489.3980016103,5458449.294502294,-123.14450833923507,49.27870863150423
3577,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,489553.3869995745,5458442.82317771,-123.14362840011273,49.278651517860276
3578,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,489614.2922010664,5458420.117309943,-123.14279043973785,49.27844831293693
3579,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,489665.0338848131,5458380.9078563675,-123.14209179434648,49.27809647789222
3580,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,489710.0504800407,5458334.771773247,-123.14147169208871,49.277682236149225
3581,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,489748.0360740088,5458284.590236569,-123.14094816134715,49.277231483684396
3582,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,489773.7675054958,5458224.900258902,-123.1405928701787,49.27669499402757
3583,344,Seaside,Kits Beach,Protected Bike Lanes,Active,1998,1990,EW,Pathway,489787.3487,5458179.153400004,-123.14040498496941,49.27628372090776
3584,345,Seaside,Coal Harbor,Protected Bike Lanes,Active,571,2008, ,Pathway,491602.3992000008,5459494.515700001,-123.11547909595839,49.28814323735894
3585,345,Seaside,Coal Harbor,Protected Bike Lanes,Active,571,2008, ,Pathway,491639.44487435743,5459547.9145645145,-123.1149707826056,49.288624075952924
3586,345,Seaside,Coal Harbor,Protected Bike Lanes,Active,571,2008, ,Pathway,491676.15241693985,5459601.557423474,-123.11446711433062,49.28910710243764
3587,345,Seaside,Coal Harbor,Protected Bike Lanes,Active,571,2008, ,Pathway,491692.94879275654,5459650.699649354,-123.11423715731691,49.28954937248224
3588,345,Seaside,Coal Harbor,Protected Bike Lanes,Active,571,2008, ,Pathway,491629.82893930376,5459654.865900211,-123.11510525623615,49.289585987153124
3589,345,Seaside,Coal Harbor,Protected Bike Lanes,Active,571,2008, ,Pathway,491568.6681425711,5459674.798234753,-123.1159467484151,49.28976444053599
3590,345,Seaside,Coal Harbor,Protected Bike Lanes,Active,571,2008, ,Pathway,491512.259375331,5459706.903389975,-123.11672315568433,49.29005245007971
3591,345,Seaside,Coal Harbor,Protected Bike Lanes,Active,571,2008, ,Pathway,491456.0681444714,5459739.5763024185,-123.11749659256547,49.29034556448475
3592,345,Seaside,Coal Harbor,Protected Bike Lanes,Active,571,2008, ,Pathway,491406.95930342097,5459709.661884913,-123.11817129522112,49.290075791370825
3593,345,Seaside,Coal Harbor,Protected Bike Lanes,Active,571,2008, ,Pathway,491366.23819999956,5459678.6581999995,-123.11873061989694,49.28979633476656
3594,346,Seaside,Coal Harbor,Protected Bike Lanes,Active,14,0,EW,Pathway,490646.9532000022,5459909.891100001,-123.12862754075952,49.29186572018423
3595,346,Seaside,Coal Harbor,Protected Bike Lanes,Active,14,0,EW,Pathway,490661.21850000136,5459911.500800002,-123.12843139571399,49.29188041785993
3596,347,Seaside,South Lost Lagoon,Protected Bike Lanes,Active,118,0,EW,Pathway,489991.96930000186,5460163.3895,-123.13764151262339,49.29413559425316
3597,347,Seaside,South Lost Lagoon,Protected Bike Lanes,Active,118,0,EW,Pathway,490025.28546960745,5460217.991990233,-123.13718467620451,49.29462729558353
3598,347,Seaside,South Lost Lagoon,Protected Bike Lanes,Active,118,0,EW,Pathway,490061.30040000007,5460255.900700001,-123.13669029849802,49.29496887627694
3599,348,Seaside,South Lost Lagoon,Protected Bike Lanes,Active,667,0,EW,Pathway,489197.77910000086,5460200.9419,-123.1485650730865,49.29445985690264
3600,348,Seaside,South Lost Lagoon,Protected Bike Lanes,Active,667,0,EW,Pathway,489240.4930465622,5460198.996336663,-123.14797756943528,49.29444311005814
3601,348,Seaside,South Lost Lagoon,Protected Bike Lanes,Active,667,0,EW,Pathway,489274.12204766925,5460248.890157314,-123.1475164042282,49.294892502548876
3602,348,Seaside,South Lost Lagoon,Protected Bike Lanes,Active,667,0,EW,Pathway,489327.2530266559,5460286.278925162,-123.14678667821357,49.29522974967193
3603,348,Seaside,South Lost Lagoon,Protected Bike Lanes,Active,667,0,EW,Pathway,489385.24737229664,5460314.3888000045,-123.14598980762199,49.29548361189913
3604,348,Seaside,South Lost Lagoon,Protected Bike Lanes,Active,667,0,EW,Pathway,489434.6545348186,5460274.4862213805,-123.1453092342966,49.29512553966255
3605,348,Seaside,South Lost Lagoon,Protected Bike Lanes,Active,667,0,EW,Pathway,489481.7146393163,5460229.685302364,-123.14466082152985,49.294723361792066
3606,348,Seaside,South Lost Lagoon,Protected Bike Lanes,Active,667,0,EW,Pathway,489527.3695933949,5460183.426232694,-123.14403170628891,49.29430803990981
3607,348,Seaside,South Lost Lagoon,Protected Bike Lanes,Active,667,0,EW,Pathway,489575.78599711414,5460140.302661961,-123.14336470521499,49.29392096590001
3608,348,Seaside,South Lost Lagoon,Protected Bike Lanes,Active,667,0,EW,Pathway,489634.33916841075,5460112.134340441,-123.14255869262873,49.293668584464534
3609,348,Seaside,South Lost Lagoon,Protected Bike Lanes,Active,667,0,EW,Pathway,489697.9803174548,5460114.48988381,-123.14168350093239,49.293690849314295
3610,348,Seaside,South Lost Lagoon,Protected Bike Lanes,Active,667,0,EW,Pathway,489715.0078999996,5460116.649,-123.14144937720249,49.2937105577257
3611,349,Seaside,Coal Harbor,Protected Bike Lanes,Active,980,1990,EW,Pathway,490661.21850000136,5459911.500800002,-123.12843139571399,49.29188041785993
3612,349,Seaside,Coal Harbor,Protected Bike Lanes,Active,980,1990,EW,Pathway,490706.83510248363,5459957.805503035,-123.12780513277097,49.29229763051748
3613,349,Seaside,Coal Harbor,Protected Bike Lanes,Active,980,1990,EW,Pathway,490752.45010153204,5460004.111786209,-123.12717888134581,49.29271485394868
3614,349,Seaside,Coal Harbor,Protected Bike Lanes,Active,980,1990,EW,Pathway,490710.31454006955,5460011.5673859045,-123.12775853135122,49.2927812788801
3615,349,Seaside,Coal Harbor,Protected Bike Lanes,Active,980,1990,EW,Pathway,490652.03700597864,5460040.355039863,-123.128560677812,49.29303933885336
3616,349,Seaside,Coal Harbor,Protected Bike Lanes,Active,980,1990,EW,Pathway,490603.04394082166,5460082.139709484,-123.12923545048909,49.2934144460104
3617,349,Seaside,Coal Harbor,Protected Bike Lanes,Active,980,1990,EW,Pathway,490557.1441601366,5460072.741628561,-123.12986648206422,49.29332920132721
3618,349,Seaside,Coal Harbor,Protected Bike Lanes,Active,980,1990,EW,Pathway,490511.39661787637,5460026.5662847385,-123.13049454449055,49.29291313914678
3619,349,Seaside,Coal Harbor,Protected Bike Lanes,Active,980,1990,EW,Pathway,490460.877551239,5460049.985594546,-123.13118987853655,49.29312301231672
