CoV ID,Collision Time Range,Collision Date,Modes,Injury Type,Age,Gender,Latitude,Longitude
7051,,4/1/2015,Veh-Ped,Severe,50-59,F,49.22529435,-123.0772914
7055,6:00-8:59,4/2/2015,Cyl-Unk,Severe,50-59,M,49.23570178,-123.1853209
7070,18:00-20:59,4/7/2015,Veh-Ped,Severe,50-59,M,49.23328719,-123.1094262
7078,0:00-2:59,4/10/2015,Veh-Cyl,Severe,40-49,F,49.22611395,-123.1164924
7114,15:00-17:59,4/22/2015,Veh-Ped,Severe,70+,F,49.27767083,-123.0998124
7116,12:00-14:59,4/23/2015,Veh-Ped,Severe,20-29,M,49.25660354,-123.075868
7132,9:00-11:59,4/25/2015,Single Cyl,Severe,60-69,F,49.225329,-123.080051
7134,,4/26/2015,Cyl-Unk,Severe,50-59,M,49.21101282,-123.0911022
7150,12:00-14:59,4/30/2015,Cyl-Ped,Severe,20-29,M,49.26836797,-123.1683125
7166,21:00-23:59,5/5/2015,Veh-Ped,Severe,20-29,M,49.27861606,-123.1220219
7168,21:00-23:59,5/5/2015,Cyl-Cyl,Severe,40-49,M,49.27664069,-123.0683715
7186,,5/10/2015,Cyl-Unk,Severe,40-49,F,49.23702403,-123.0904453
7231,,4/12/2013,Single Cyl,Severe,50-59,M,49.25865517,-123.0698333
7248,,,Cyl-Unk,Severe,40-49,F,49.22570654,-123.1037987
7261,9:00-11:59,5/31/2015,Veh-Cyl,Severe,40-49,M,49.22018017,-123.0412907
7284,21:00-23:59,6/8/2015,Veh-Ped,Severe,50-59,F,49.28114605,-123.0565507
7286,18:00-20:59,6/8/2015,Cyl-Unk,Severe,30-39,F,49.26531038,-123.1147416
7288,9:00-11:59,6/9/2015,Single Cyl,Severe,60-69,F,49.23674424,-123.1279788
7289,15:00-17:59,6/10/2015,Veh-Ped,Severe,20-29,F,49.28979594,-123.1294146
7295,,6/10/2015,Veh-Ped,Severe,60-69,M,49.27103652,-123.0773314
7306,9:00-11:59,6/13/2015,Cyl-Cyl,Severe,30-39,M,49.28043451,-123.1022971
7308,12:00-14:59,6/14/2015,Single Cyl,Severe,20-29,M,49.2298159,-123.1163429
7323,9:00-11:59,6/16/2015,Veh-Ped,Severe,20-29,F,49.19938176,-123.135837
7326,15:00-17:59,6/16/2015,Veh-Ped,Severe,40-49,F,49.28489398,-123.1183744
7328,21:00-23:59,6/16/2015,Cyl-Unk,Severe,50-59,F,49.31555276,-123.138343
7346,,6/23/2015,Veh-Cyl,Severe,20-29,M,49.28037163,-123.0771252
7349,0:00-2:59,6/24/2015,Cyl-Cyl,Severe,60-69,M,49.24027466,-123.0860438
7383,9:00-11:59,7/4/2015,Veh-Cyl,Severe,70+,M,49.2642731,-123.0822967
7395,,7/8/2015,Cyl-Unk,Severe,60-69,M,49.20966799,-123.1182476
7435,15:00-17:59,7/18/2015,Veh-Cyl,Severe,40-49,M,49.28066026,-123.1267928
7470,12:00-14:59,7/31/2015,Single Cyl,Severe,20-29,M,49.23354342,-123.1161922
7484,15:00-17:59,8/4/2015,Veh-Ped,Severe,30-39,M,49.2811873,-123.1259961
7489,12:00-14:59,8/6/2015,Veh-Cyl,Severe,60-69,M,49.27342036,-123.1643366
7506,18:00-20:59,8/11/2015,Cyl-Cyl,Severe,0-19,M,49.27226817,-123.1855663
7522,0:00-2:59,8/17/2015,Ped-Unk,Severe,30-39,M,49.2822063,-123.0953414
7568,15:00-17:59,5/26/2015,Veh-Cyl,Severe,50-59,F,49.28133561,-123.0996488
7571,15:00-17:59,8/27/2015,Veh-Ped,Severe,50-59,M,49.2434172,-123.0566552
7582,12:00-14:59,8/31/2015,Veh-Ped,Severe,70+,F,49.26244011,-123.126625
7615,,9/15/2015,Cyl-Cyl,Severe,0-19,M,49.27970704,-123.1076172
7643,12:00-14:59,9/21/2015,Single Cyl,Severe,30-39,F,49.27536296,-123.1299131
7673,18:00-20:59,9/30/2015,Cyl-Unk,Severe,60-69,M,49.23433032,-123.139588
7682,,,Cyl-Unk,Severe,30-39,M,49.27538076,-123.137183
7694,18:00-20:59,10/7/2015,Veh-Cyl,Severe,20-29,M,49.26059932,-123.1278932
7701,3:00-5:59,10/11/2015,Veh-Cyl,Severe,30-39,M,49.24712101,-123.1852135
7702,12:00-14:59,10/11/2015,Cyl-Unk,Severe,50-59,M,49.28022436,-123.0565595
7703,18:00-20:59,10/11/2015,Veh-Ped,Severe,60-69,F,49.2348225,-123.196846
7717,,10/14/2015,Cyl-Unk,Severe,50-59,M,49.24843667,-123.0722098
7730,21:00-23:59,10/16/2015,Veh-Ped,Severe,40-49,F,49.23354342,-123.1161922
7746,9:00-11:59,10/20/2015,Veh-Cyl,Severe,30-39,F,49.27226817,-123.1855663
7806,18:00-20:59,10/8/2015,Veh-Ped,Severe,50-59,M,49.22766297,-123.0772114
7819,15:00-17:59,11/9/2015,Cyl-Ped,Severe,30-39,M,49.26241202,-123.0813672
7828,,11/12/2015,Veh-Ped,Severe,40-49,M,49.26330575,-123.1009429
7843,12:00-14:59,11/15/2015,Veh-Ped,Severe,70+,M,49.21357131,-123.1403539
7844,18:00-20:59,11/15/2015,Veh-Ped,Severe,70+,M,49.24356487,-123.0618096
7862,9:00-11:59,11/21/2015,Veh-Ped,Severe,20-29,M,49.19818075,-123.12405
7875,21:00-23:59,11/25/2015,Veh-Ped,Severe,70+,M,49.26350171,-123.1325419
7879,18:00-20:59,11/26/2015,Cyl-Ped,Severe,60-69,M,49.25849829,-123.1070335
7888,12:00-14:59,11/28/2015,Single Cyl,Severe,30-39,M,49.23380638,-123.1238624
7897,6:00-8:59,11/30/2015,Single Cyl,Severe,50-59,M,49.26637314,-123.0988085
7924,15:00-17:59,12/7/2015,Veh-Ped,Severe,40-49,F,49.21493576,-123.1403056
7952,18:00-20:59,12/17/2015,Veh-Ped,Severe,50-59,F,49.21948169,-123.1505323
7955,12:00-14:59,12/19/2015,Veh-Ped,Severe,70+,F,49.23034757,-123.1319689
7976,,12/29/2015,Cyl-Ped,Severe,50-59,M,49.25966908,-123.0833602
7992,15:00-17:59,1/2/2016,Cyl-Cyl,Severe,50-59,M,49.2436325,-123.0735309
7993,15:00-17:59,12/14/2015,Cyl-Cyl,Severe,40-49,M,49.28128246,-123.0741199
8001,6:00-8:59,1/6/2016,Veh-Ped,Severe,70+,M,49.28111793,-123.0235783
8003,6:00-8:59,1/7/2016,Single Cyl,Severe,50-59,M,49.24803361,-123.1204121
8043,9:00-11:59,1/19/2016,Veh-Ped,Severe,60-69,M,49.25662075,-123.1032321
8047,9:00-11:59,1/20/2016,Veh-Ped,Severe,60-69,M,49.24597672,-123.1012396
8052,21:00-23:59,1/21/2016,Ped-Unk,Severe,70+,M,49.2635595,-123.1360969
8078,,,Ped-Unk,Severe,70+,F,49.22655262,-123.1283157
8089,15:00-17:59,2/4/2016,Veh-Ped,Severe,20-29,M,49.26235011,-123.0736309
8092,0:00-2:59,2/4/2016,Ped-Unk,Severe,70+,M,49.22529435,-123.0772914
8121,18:00-20:59,2/13/2016,Veh-Ped,Severe,50-59,M,49.25011309,-123.0760987
8123,21:00-23:59,2/14/2016,Veh-Ped,Severe,70+,M,49.26238115,-123.0775006
8153,12:00-14:59,2/21/2016,Cyl-Cyl,Severe,30-39,M,49.22655262,-123.1283157
8157,15:00-17:59,2/22/2016,Veh-Cyl,Severe,30-39,M,49.26347915,-123.185889
8174,,2/25/2016,Veh-Ped,Severe,40-49,M,49.20292174,-123.077401
8177,18:00-20:59,2/26/2016,Veh-Ped,Severe,50-59,F,49.29147651,-123.1354342
8190,18:00-20:59,3/2/2016,Ped-Unk,Severe,60-69,M,49.25671752,-123.0898541
8203,15:00-17:59,3/4/2016,Veh-Ped,Severe,40-49,M,49.25949542,-123.1176411
8205,,,Veh-Ped,Severe,60-69,M,49.27538076,-123.137183
8232,18:00-20:59,3/10/2016,Veh-Cyl,Severe,50-59,M,49.23724779,-123.1160455
8235,18:00-20:59,3/11/2016,Veh-Ped,Severe,50-59,M,49.25024843,-123.1010029
8243,15:00-17:59,3/15/2016,Veh-Ped,Severe,70+,M,49.28249189,-123.1280093
8261,12:00-14:59,3/18/2016,Single Cyl,Severe,20-29,M,49.27254022,-123.1526034
8275,,3/24/2016,Veh-Ped,Severe,20-29,F,49.26105942,-123.1565866
8283,18:00-20:59,3/27/2016,Veh-Ped,Severe,70+,F,49.23685247,-123.0768903
8292,12:00-14:59,3/31/2016,Veh-Ped,Severe,50-59,M,49.24143454,-123.1278187
8328,9:00-11:59,4/13/2016,Cyl-Ped,Severe,20-29,M,49.2320728,-123.0655556
8330,9:00-11:59,4/13/2016,Veh-Cyl,Severe,70+,F,49.23333113,-123.1107373
8362,,4/22/2016,Single Cyl,Severe,60-69,M,49.26318198,-123.1128997
8392,18:00-20:59,5/2/2016,Veh-Ped,Severe,40-49,F,49.28251136,-123.1095463
8411,15:00-17:59,5/7/2016,Cyl-Unk,Severe,50-59,F,49.2478855,-123.1122387
8420,,5/10/2016,Single Cyl,Severe,30-39,M,49.19818075,-123.12405
8431,12:00-14:59,5/13/2016,Single Cyl,Severe,50-59,M,49.2388946,-123.0554442
8435,9:00-11:59,5/14/2016,Veh-Ped,Severe,50-59,M,49.21953148,-123.1545187
8469,,5/24/2016,Veh-Ped,Severe,70+,F,49.26340646,-123.1265892
8477,12:00-14:59,5/27/2016,Cyl-Unk,Severe,60-69,F,49.26363738,-123.1410197
8492,,5/30/2016,Single Cyl,Severe,30-39,M,49.27567823,-123.1303841
8508,12:00-14:59,6/1/2016,Single Cyl,Severe,40-49,F,49.22170636,-123.1400535
8511,,6/2/2016,Veh-Cyl,Severe,30-39,F,49.2320215,-123.0311398
8515,18:00-20:59,6/3/2016,Veh-Ped,Severe,20-29,M,49.20782946,-123.1392185
8516,15:00-17:59,6/3/2016,Ped-Unk,Severe,60-69,M,49.26407036,-123.1681743
8520,18:00-20:59,6/4/2016,Veh-Cyl,Severe,40-49,M,49.27492352,-123.0999329
8527,,6/5/2016,Veh-Ped,Severe,70+,F,49.27277625,-123.1000281
8544,15:00-17:59,6/7/2016,Cyl-Ped,Severe,70+,F,49.26820584,-123.1575053
8561,15:00-17:59,6/13/2016,Veh-Ped,Severe,70+,F,49.25003093,-123.1785855
8574,12:00-14:59,6/18/2016,Single Cyl,Severe,50-59,M,49.28233292,-123.1022158
8596,,6/25/2016,Veh-Cyl,Severe,30-39,M,49.27536296,-123.1299131
8623,9:00-11:59,7/5/2016,Cyl-Cyl,Severe,70+,M,49.27277625,-123.1000281
8648,0:00-2:59,7/16/2016,Single Cyl,Severe,30-39,M,49.28113855,-123.0493305
8654,18:00-20:59,7/17/2016,Cyl-Cyl,Severe,20-29,M,49.26794008,-123.1408584
8675,6:00-8:59,7/24/2016,Veh-Ped,Severe,20-29,M,49.263368,-123.1241905
8690,21:00-23:59,7/26/2016,Cyl-Ped,Severe,20-29,F,49.27013966,-123.2058307
8703,18:00-20:59,7/29/2016,Veh-Cyl,Severe,20-29,M,49.28138416,-123.1022551
8712,15:00-17:59,8/1/2016,Veh-Cyl,Severe,30-39,M,49.26318198,-123.1128997
8717,3:00-5:59,8/2/2016,Single Cyl,Severe,20-29,M,49.24272422,-123.0599699
8736,,8/6/2016,Single Cyl,Severe,60-69,M,49.27736393,-123.1131776
8749,21:00-23:59,6/28/2016,Ped-Unk,Severe,60-69,M,49.24485177,-123.1113375
8757,12:00-14:59,8/12/2016,Cyl-Unk,Severe,50-59,F,49.27650884,-123.1252068
8763,,8/15/2016,Veh-Ped,Severe,20-29,F,49.21547674,-123.077068
8782,12:00-14:59,8/19/2016,Cyl-Cyl,Severe,70+,M,49.28114529,-123.0545815
8784,,8/20/2016,Veh-Ped,Severe,0-19,M,49.2451945,-123.1786325
8797,,8/23/2016,Cyl-Ped,Severe,50-59,M,49.27011719,-123.1006575
8798,,8/23/2016,Veh-Ped,Severe,70+,F,49.21905358,-123.1167711
8799,12:00-14:59,8/22/2016,Cyl-Unk,Severe,20-29,M,49.23613655,-123.0444912
8820,,8/29/2016,Veh-Ped,Severe,30-39,M,49.27650884,-123.1252068
8826,6:00-8:59,8/31/2016,Veh-Ped,Severe,40-49,M,49.24614307,-123.1786241
8832,18:00-20:59,9/1/2016,Cyl-Unk,Severe,40-49,M,49.23475373,-123.1787215
8834,0:00-2:59,9/1/2016,Veh-Ped,Severe,50-59,M,49.2650757,-123.0697093
8835,6:00-8:59,9/1/2016,Veh-Ped,Severe,50-59,F,49.23271452,-123.077031
8838,3:00-5:59,9/2/2016,Veh-Ped,Severe,20-29,F,49.26171104,-123.1386286
8839,9:00-11:59,9/2/2016,Veh-Cyl,Severe,20-29,F,49.24186874,-123.1393225
8855,9:00-11:59,9/10/2016,Cyl-Unk,Severe,60-69,F,49.26622882,-123.1252853
8885,12:00-14:59,9/20/2016,Cyl-Unk,Severe,40-49,M,49.24399049,-123.0566541
8906,,9/26/2016,Veh-Ped,Severe,70+,F,49.23594287,-123.042316
8911,9:00-11:59,9/27/2016,Veh-Ped,Severe,70+,M,49.22598483,-123.1129557
8917,21:00-23:59,9/29/2016,Veh-Ped,Severe,70+,F,49.26107962,-123.0977671
8937,21:00-23:59,10/6/2016,Ped-Unk,Severe,20-29,F,49.2596221,-123.0775552
8948,0:00-2:59,10/8/2016,Ped-Unk,Severe,20-29,M,49.26916794,-123.1006969
8984,,10/16/2016,Ped-Unk,Severe,40-49,M,49.23475373,-123.1787215
8986,,10/16/2016,Veh-Ped,Severe,50-59,M,49.26963153,-123.0734913
8996,12:00-14:59,10/18/2016,Veh-Ped,Severe,70+,M,49.25794358,-123.1860894
9013,18:00-20:59,10/24/2016,Veh-Ped,Severe,20-29,M,49.25971654,-123.0891632
9025,,10/27/2016,Veh-Ped,Severe,50-59,F,49.25835922,-123.0891917
9027,,10/28/2016,Veh-Ped,Severe,0-19,M,49.27764881,-123.0772095
9030,9:00-11:59,10/29/2016,Veh-Cyl,Severe,30-39,M,49.24710888,-123.0901744
9040,18:00-20:59,11/1/2016,Veh-Ped,Severe,40-49,F,49.26201051,-123.1009977
9042,9:00-11:59,11/2/2016,Veh-Ped,Severe,60-69,F,49.24030608,-123.0903465
9044,,11/3/2016,Veh-Ped,Severe,40-49,F,49.28313026,-123.0965162
9049,6:00-8:59,11/4/2016,Veh-Ped,Severe,70+,M,49.260653,-123.1010557
9053,0:00-2:59,11/4/2016,Veh-Ped,Severe,40-49,F,49.25780903,-123.077038
9062,,11/7/2016,Single Cyl,Severe,60-69,M,49.24564755,-123.1155418
9073,21:00-23:59,11/11/2016,Veh-Ped,Severe,70+,M,49.24455708,-123.0902436
9088,9:00-11:59,11/16/2016,Veh-Ped,Severe,70+,F,49.28489398,-123.1183744
9089,15:00-17:59,11/17/2016,Veh-Cyl,Severe,40-49,M,49.27681516,-123.0813707
9093,9:00-11:59,11/18/2016,Veh-Ped,Severe,70+,F,49.26371072,-123.2015021
9103,18:00-20:59,11/22/2016,Veh-Ped,Severe,30-39,M,49.21101282,-123.0911022
9120,15:00-17:59,11/25/2016,Veh-Cyl,Severe,20-29,M,49.24127637,-123.1236083
9128,12:00-14:59,11/28/2016,Veh-Ped,Severe,70+,F,49.22715826,-123.1551522
9137,18:00-20:59,12/1/2016,Veh-Cyl,Severe,0-19,M,49.23271452,-123.077031
9147,,,Cyl-Unk,Severe,70+,F,49.24525922,-123.193647
9150,12:00-14:59,12/2/2016,Veh-Ped,Severe,40-49,F,49.26855881,-123.1816956
9164,12:00-14:59,12/7/2016,Veh-Ped,Severe,70+,F,49.26436421,-123.1858568
9209,,12/24/2016,Veh-Ped,Severe,70+,M,49.28123468,-123.0703897
9254,18:00-20:59,1/17/2017,Veh-Ped,Severe,30-39,M,49.23296589,-123.0417135
9335,,2/16/2017,Veh-Ped,Severe,0-19,M,49.26171104,-123.1386286
9347,18:00-20:59,2/19/2017,Veh-Ped,Severe,20-29,F,49.20543212,-123.0233584
9371,15:00-17:59,2/27/2017,Veh-Ped,Severe,20-29,M,49.25837705,-123.0983697
9391,9:00-11:59,3/9/2017,Cyl-Cyl,Severe,50-59,F,49.28158048,-123.139495
9405,6:00-8:59,3/14/2017,Veh-Ped,Severe,60-69,F,49.24843667,-123.0722098
9440,15:00-17:59,3/28/2017,Veh-Ped,Severe,20-29,M,49.25597967,-123.0898815
9462,,4/7/2017,Veh-Ped,Severe,20-29,M,49.22766297,-123.0772114
9474,12:00-14:59,4/8/2017,Cyl-Unk,Severe,60-69,F,49.25458681,-123.0875433
9501,21:00-23:59,4/16/2017,Veh-Ped,Severe,70+,M,49.21105567,-123.0882331
9504,15:00-17:59,4/17/2017,Cyl-Unk,Severe,30-39,M,49.2635595,-123.1360969
9523,18:00-20:59,4/24/2017,Veh-Ped,Severe,30-39,F,49.26151995,-123.1266591
9595,12:00-14:59,5/4/2017,Veh-Cyl,Severe,20-29,F,49.27451779,-123.1192807
9596,12:00-14:59,5/4/2017,Veh-Cyl,Severe,20-29,F,49.27451779,-123.1192807
9603,9:00-11:59,5/7/2017,Single Cyl,Severe,70+,M,49.31555276,-123.138343
9604,9:00-11:59,5/7/2017,Single Cyl,Severe,70+,M,49.31555276,-123.138343
9639,0:00-2:59,5/13/2017,Cyl-Cyl,Severe,30-39,F,49.27764881,-123.0772095
9640,0:00-2:59,5/13/2017,Cyl-Cyl,Severe,30-39,F,49.27764881,-123.0772095
9641,9:00-11:59,5/13/2017,Veh-Cyl,Severe,70+,M,49.28132157,-123.0770929
9642,9:00-11:59,5/13/2017,Veh-Cyl,Severe,70+,M,49.28132157,-123.0770929
9651,21:00-23:59,5/15/2017,Veh-Ped,Severe,20-29,F,49.26382852,-123.1529276
9652,21:00-23:59,5/15/2017,Veh-Ped,Severe,20-29,F,49.26382852,-123.1529276
9671,,5/18/2017,Veh-Ped,Severe,60-69,F,49.27746085,-123.0885062
9672,,5/18/2017,Veh-Ped,Severe,60-69,F,49.27746085,-123.0885062
9681,0:00-2:59,5/21/2017,Ped-Unk,Severe,0-19,M,49.26382852,-123.1529276
9682,0:00-2:59,5/21/2017,Ped-Unk,Severe,0-19,M,49.26382852,-123.1529276
9687,21:00-23:59,5/20/2017,Veh-Ped,Severe,20-29,F,49.28835893,-123.1191395
9688,21:00-23:59,5/20/2017,Veh-Ped,Severe,20-29,F,49.28835893,-123.1191395
9740,18:00-20:59,5/27/2017,Cyl-Cyl,Severe,40-49,M,49.25971654,-123.0891632
9741,18:00-20:59,5/27/2017,Cyl-Cyl,Severe,40-49,M,49.25971654,-123.0891632
9742,6:00-8:59,5/27/2017,Veh-Ped,Severe,70+,F,49.26385275,-123.2106195
9743,6:00-8:59,5/27/2017,Veh-Ped,Severe,70+,F,49.26385275,-123.2106195
9752,,5/29/2017,Cyl-Cyl,Severe,20-29,F,49.26888925,-123.2014427
9757,21:00-23:59,5/29/2017,Single Cyl,Severe,60-69,M,49.26318198,-123.1128997
9758,21:00-23:59,5/29/2017,Single Cyl,Severe,60-69,M,49.26318198,-123.1128997
9777,,7/3/2017,Single Cyl,Severe,50-59,M,49.2757524,-123.1462382
9786,15:00-17:59,7/6/2017,Veh-Ped,Severe,30-39,F,49.27843023,-123.136285
9808,21:00-23:59,7/11/2017,Cyl-Ped,Severe,20-29,M,49.2107292,-123.1301707
9822,,,Cyl-Unk,Severe,60-69,M,49.31555276,-123.138343
9848,12:00-14:59,7/23/2017,Single Cyl,Severe,40-49,F,49.27081775,-123.114945
9852,,7/23/2017,Cyl-Cyl,Severe,50-59,M,49.25011309,-123.0760987
9856,,7/25/2017,Veh-Ped,Severe,40-49,M,49.20292174,-123.077401
9859,,7/26/2017,Cyl-Cyl,Severe,50-59,M,49.2607329,-123.1362012
9865,3:00-5:59,7/28/2017,Veh-Ped,Severe,50-59,M,49.28123838,-123.1084552
9868,0:00-2:59,7/29/2017,Veh-Ped,Severe,30-39,F,49.28217011,-123.0933918
9881,,8/1/2017,Cyl-Ped,Severe,70+,M,49.22696578,-123.1398433
9900,,8/9/2017,Cyl-Unk,Severe,20-29,F,49.21573059,-123.0960069
9914,12:00-14:59,8/14/2017,Cyl-Cyl,Severe,40-49,M,49.25781711,-123.1780769
9916,,8/15/2017,Cyl-Cyl,Severe,50-59,M,49.20292174,-123.077401
9919,,8/17/2017,Single Cyl,Severe,20-29,M,49.22928939,-123.0402854
9932,9:00-11:59,8/24/2017,Cyl-Cyl,Severe,30-39,F,49.26263281,-123.1385943
9942,,8/27/2017,Single Cyl,Severe,50-59,F,49.24843667,-123.0722098
9944,18:00-20:59,8/28/2017,Veh-Ped,Severe,20-29,F,49.21109423,-123.1021937
9951,15:00-17:59,8/29/2017,Cyl-Ped,Severe,40-49,F,49.23230884,-123.0236472
9987,9:00-11:59,7/1/2017,Single Cyl,Severe,60-69,F,49.24236867,-123.1852632
10010,15:00-17:59,9/15/2017,Single Cyl,Severe,60-69,M,49.24363668,-123.1392728
10012,12:00-14:59,9/16/2017,Cyl-Unk,Severe,20-29,M,49.24108389,-123.1184367
10029,15:00-17:59,9/18/2017,Cyl-Unk,Severe,60-69,M,49.22846787,-123.1015203
10030,0:00-2:59,9/20/2017,Veh-Ped,Severe,0-19,F,49.27681516,-123.0813707
10094,,10/9/2017,Single Cyl,Severe,50-59,F,49.24861466,-123.0877662
10134,9:00-11:59,10/20/2017,Veh-Ped,Severe,20-29,F,49.25956122,-123.0698156
10162,18:00-20:59,10/27/2017,Veh-Ped,Severe,60-69,F,49.21056464,-123.0272673
10207,15:00-17:59,11/12/2017,Veh-Ped,Severe,70+,M,49.22547178,-123.0907739
10216,,11/14/2017,Cyl-Unk,Severe,20-29,M,49.26927399,-123.1065726
10220,15:00-17:59,11/15/2017,Veh-Ped,Severe,70+,F,49.26797675,-123.1432292
10239,,11/23/2017,Veh-Ped,Severe,0-19,M,49.27485284,-123.1130062
10242,18:00-20:59,11/23/2017,Veh-Cyl,Severe,40-49,F,49.23476621,-123.185339
10274,,12/2/2017,Veh-Ped,Severe,50-59,F,49.26963153,-123.0734913
10314,12:00-14:59,12/13/2017,Veh-Ped,Severe,50-59,M,49.24518895,-123.1155607
10315,,12/13/2017,Veh-Ped,Severe,50-59,F,49.26386656,-123.1552975
10322,18:00-20:59,12/17/2017,Veh-Ped,Severe,20-29,M,49.23433032,-123.139588
10343,18:00-20:59,12/26/2017,Ped-Unk,Severe,70+,M,49.28335783,-123.0732989
10347,12:00-14:59,12/27/2017,Single Cyl,Severe,60-69,M,49.26960883,-123.070589
10353,18:00-20:59,12/29/2017,Veh-Ped,Severe,20-29,F,49.22611395,-123.1164924
10354,0:00-2:59,12/30/2017,Veh-Ped,Severe,50-59,M,49.28122081,-123.0934318
